R1,R2,R3,R4,Load
0.003665315,0.002793648,0.000930069,3.99831963,0.1
0.002739836,0.000887558,0.001086742,2.385326026,0.08
0.00215274,0.000807266,0.000883094,2.088225688,0.08
0.002577817,0.000799983,0.000951453,2.040415053,0.08
0.000923505,0.001221914,0.000833918,2.18091911,0.08
0.002422198,0.000850244,0.000523571,1.767187479,0.1
0.002134275,0.001061733,0.000590835,1.977535073,0.08
0.00343871,0.001006377,0.000425429,1.526226103,0.08
0.004724915,0.000648341,0.000799565,1.659168701,0.1
0.004129075,0.002227885,0.00048562,1.921319052,0.08
0.00191729,0.000818525,0.000858387,1.843273665,0.08
0.003313215,0.00067343,0.000648026,1.770360864,0.08
0.000657828,0.000949689,0.000337774,1.741078071,0.08
0.003140056,0.000746707,0.000386082,1.673235981,0.08
0.00231608,0.000970303,0.000371617,1.722109323,0.08
0.00446783,0.00077595,0.000450473,1.41556398,0.08
0.002361459,0.000924679,0.000465106,1.144219536,0.08
0.00155873,0.001598837,0.000308392,1.553643638,0.08
0.001674202,0.000944172,0.000839482,1.473079664,0.08
0.002107024,0.001241724,0.000558827,1.226710295,0.08
0.017659869,0.002153415,0.014167728,42.22932384,0.22
0.018509464,0.005892267,0.023350965,58.03731645,0.22
0.002324221,0.001856739,0.004704391,12.51942859,0.22
0.003231744,0.0055623,0.010379372,22.41652679,0.22
0.007490912,0.002129018,0.006131134,14.83951491,0.22
0.007632482,0.005399929,0.009582581,21.44107967,0.22
0.006639519,0.004444147,0.009719182,20.46971488,0.22
0.002697376,0.003396253,0.006390696,14.34206548,0.22
0.003036983,0.00367697,0.008943407,19.38411486,0.22
0.002949157,0.004543463,0.012839466,24.27091525,0.22
0.002556411,0.004734866,0.012358181,21.62697092,0.22
0.003254222,0.003648623,0.01034051,17.07649866,0.22
0.002942926,0.005801601,0.013937431,22.23110465,0.22
0.002173222,0.001257712,0.007248009,13.91146801,0.22
0.002190473,0.003004018,0.008662835,17.56676998,0.22
0.002415869,0.002431019,0.007943359,17.76042812,0.22
0.002034965,0.000888404,0.000774927,1.092194227,0.22
0.001885702,0.004198162,0.009473869,19.37441418,0.22
0.003949543,0.005344958,0.009885023,18.49048576,0.22
0.002204229,0.002825338,0.003684052,7.618018816,0.22
0.002159793,0.004161369,0.009907825,19.56074796,0.22
0.003368269,0.00406716,0.009875162,19.08730266,0.22
0.007305402,0.002732133,0.00565594,12.58797306,0.22
0.007249767,0.004722104,0.007610709,16.70759662,0.22
0.008700554,0.002934086,0.009841485,19.77105616,0.22
0.001370169,0.004729594,0.007751835,18.71379049,0.22
0.0016698,0.004343107,0.00699313,17.15715775,0.22
0.001730274,0.001584997,0.003344755,7.026910867,0.22
0.0028944,0.002429181,0.005648576,14.6122244,0.22
0.004601434,0.002684218,0.007783086,17.84356166,0.22
0.004049868,0.003600254,0.007354021,16.97452894,0.22
0.002027599,0.003881851,0.009235183,19.00684118,0.22
0.001716982,0.003290196,0.008376959,16.99999621,0.22
0.000600418,0.000660823,0.002560522,8.593505827,0.22
0.002374697,0.000454723,0.006716618,16.11537131,0.22
0.002778031,0.000420725,0.009175526,17.82341915,0.22
0.002809417,0.000997459,0.008468644,15.07929681,0.22
0.003528726,0.00092634,0.003655339,6.828063684,0.22
0.003476642,0.001774248,0.006603868,16.19484427,0.22
0.003139172,0.002062071,0.008794429,19.67866431,0.22
0.005468306,0.00342142,0.007102246,15.80969339,0.22
0.003862334,0.005425703,0.008228062,18.52995118,0.22
0.001741365,0.001158627,0.005149631,12.78664667,0.22
0.000706103,0.003111724,0.008521758,18.96645717,0.22
0.001709001,0.00265946,0.006291471,15.95224607,0.22
0.003451503,0.00561632,0.007867731,18.07802903,0.22
0.003652482,0.005965013,0.00757641,18.24954166,0.22
0.005324108,0.005734268,0.006173623,15.94921679,0.22
0.004373004,0.004894018,0.006124257,15.2412015,0.22
0.004618269,0.001741428,0.000786232,3.61888387,0.22
0.002802679,0.002169265,0.010194553,19.84113764,0.38
0.006736244,0.001712497,0.046045068,62.17272126,0.36
0.007043352,0.001791404,0.076733174,92.61098028,0.36
0.00447675,0.001641396,0.045971938,68.43788371,0.36
0.002516766,0.001700807,0.042024223,58.91496999,0.38
0.002688669,0.000548144,0.058384488,77.63167128,0.36
0.003597498,0.004025737,0.055902474,86.27233275,0.36
0.005208935,0.001266906,0.033386675,53.38883338,0.36
0.00457914,0.001426433,0.046758261,67.66140033,0.36
0.004306918,0.001328944,0.052644939,75.1925271,0.36
0.006596906,0.001945024,0.052673087,79.10781876,0.36
0.006861089,0.001448245,0.054806997,75.83319895,0.36
0.003605269,0.004723495,0.03659717,71.50483177,0.36
0.006697507,0.001570542,0.050872802,74.23366119,0.38
0.006878667,0.003002578,0.043521361,61.08313382,0.36
0.004929775,0.000768108,0.029599742,49.42790732,0.36
0.00349169,0.000935011,0.038988849,61.84283152,0.36
0.002040537,0.000952307,0.036374092,62.54425248,0.36
0.003185233,0.001897562,0.043969493,78.77866701,0.36
0.004670542,0.003469157,0.017596978,31.49940108,0.36
0.004427865,0.002569103,0.039283317,72.78405561,0.36
0.002548502,0.001625748,0.046142852,74.82725552,0.36
0.007720199,0.001954152,0.032795952,63.38492947,0.38
0.031925552,0.001866386,0.174594946,170.996895,0.52
0.00626225,0.003453186,0.088599948,132.5609835,0.52
0.008858372,0.001216604,0.100702292,125.587047,0.52
0.008123062,0.001570001,0.115035485,152.4608105,0.5
0.007555043,0.001455072,0.126771642,157.4779183,0.5
0.000967642,0.001747385,0.03557548,74.03792802,0.52
0.007826542,0.001220867,0.07048447,113.949636,0.52
0.007343999,0.002276882,0.075038477,126.7637348,0.5
0.011991494,0.004776241,0.111801356,143.1089049,0.5
0.002872445,0.000869276,0.088667784,143.9330914,0.5
0.003043311,0.000787067,0.106527082,146.4465505,0.5
0.00498775,0.002747222,0.053328564,116.695469,0.5
0.005384734,0.002538072,0.012478441,52.89578958,0.52
0.00535155,0.001176085,0.105458209,146.4660237,0.5
0.005232084,0.001492126,0.095160022,148.0725727,0.52
0.006926017,0.002121597,0.088321829,134.7509766,0.52
0.005387515,0.002174067,0.098611676,131.8682228,0.5
0.002093537,0.003160899,0.117617213,141.0157043,0.5
0.00445932,0.001142302,0.099758019,134.6130811,0.5
0.005095136,0.001137113,0.078433134,111.1230955,0.5
0.00496421,0.00077642,0.110870139,127.1772439,0.5
0.003545624,0.000822895,0.036452362,73.5134291,0.52
0.005036392,0.002342658,0.081498594,124.9242202,0.52
0.022664671,0.006610254,0.180571403,229.5613467,0.68
0.015403764,0.001875566,0.180428909,241.3741034,0.66
0.025882691,0.001248263,0.198355921,159.0283766,0.66
0.009821356,0.003966581,0.151340143,237.6494714,0.68
0.004437043,0.001194598,0.113768793,202.8658306,0.68
0.010282323,0.000660686,0.179356853,253.5372709,0.66
0.008120719,0.002358731,0.151573615,254.4251661,0.66
0.007678034,0.001714224,0.203192998,275.6264199,0.66
0.007040063,0.002824558,0.178474352,264.7045898,0.66
0.008013525,0.004747708,0.169115257,275.0331016,0.66
0.009259992,0.002225451,0.182153054,275.9414023,0.68
0.007097285,0.001525699,0.158311905,267.7073818,0.66
0.010146643,0.001939627,0.117146925,238.1554967,0.68
0.005966259,0.005930408,0.163017609,246.4229916,0.66
0.003198321,0.003234857,0.120049292,222.4131817,0.66
0.003932586,0.002363143,0.135987274,217.8933919,0.66
0.006204224,0.001923554,0.154578623,241.0979246,0.66
0.004464736,0.001302834,0.174391472,268.8605593,0.66
0.00368081,0.000601179,0.123558321,248.9359278,0.68
0.002677252,0.002191825,0.117371155,243.5372643,0.68
0.008089572,0.000703419,0.075275162,177.3840229,0.68
0.004779958,0.002479584,0.151277865,257.5561003,0.68
0.055320257,0.003254659,0.365276629,455.3635685,0.86
0.024764126,0.001116016,0.314021025,362.3440163,0.84
0.007536679,0.00281651,0.163996886,350.1448583,0.84
0.013913041,0.003027896,0.282475106,423.2058417,0.84
0.003031338,0.002665071,0.264923149,399.8786785,0.84
0.007415802,0.005334302,0.255048054,356.5512121,0.84
0.005826601,0.007607565,0.199713091,377.5069077,0.84
0.009630021,0.005123638,0.244437566,426.6763054,0.84
0.002816258,0.007197762,0.112807212,299.9889232,0.84
0.006706106,0.004506614,0.142807958,331.7259292,0.84
0.008072337,0.007846767,0.228873128,434.9069224,0.84
0.007251679,0.004444567,0.301642142,451.5930207,0.84
0.004540505,0.008720681,0.288926871,410.263299,0.82
0.004018017,0.005926005,0.194439458,190.3939917,0.82
0.005931849,0.003955725,0.147943114,128.1181761,0.84
0.005650552,0.004718909,0.188539251,363.0579748,0.82
0.003781636,0.003328838,0.203618493,403.7336008,0.84
0.004069112,0.008201074,0.228099835,454.1320898,0.84
0.002772588,0.004869202,0.155651613,355.4759642,0.84
0.007351875,0.005619136,0.225404484,450.7993718,0.84
0.006979257,0.006652961,0.22092624,485.2713389,0.84
0.07938583,0.002272172,0.559260022,807.7634969,1.04
0.027202577,0.001466493,0.372409871,711.465894,1.02
0.013023179,0.007710717,0.257368363,617.531456,1.02
0.014140271,0.011504894,0.461316045,788.1970158,1.02
0.01429133,0.013455596,0.504647536,684.3849501,1.0
0.0143202,0.010385667,0.449379299,580.3791691,1.02
0.007441689,0.009301282,0.437016775,634.6907163,1.02
0.004656865,0.013935225,0.487835764,712.1270296,1.02
0.003015894,0.013339463,0.406336482,702.708281,1.02
0.008277457,0.001457913,0.455787932,648.398192,1.02
0.007152892,0.009324646,0.372725547,534.118018,1.0
0.004664685,0.009885557,0.446042268,639.7180409,1.0
0.004607581,0.004747979,0.412543548,606.7612317,1.02
0.004201502,0.006610424,0.404936334,657.7315613,1.0
0.004573297,0.00302755,0.361017328,611.4128905,1.02
0.009514163,0.007715039,0.455503293,776.5143214,1.02
0.00377014,0.007749824,0.3442424,715.3661438,1.02
0.006044194,0.004980217,0.410788383,681.4799338,1.0
0.002760679,0.007083107,0.362548079,719.2772976,1.0
0.010969596,0.0060105,0.385862871,687.5383528,1.0
0.188952134,0.006040649,1.392622087,1068.69504,1.4
0.017623799,0.065092998,0.841219681,1339.425002,1.38
0.00816119,0.075897781,0.604412605,808.2584509,1.38
0.012340256,0.033998339,0.421480435,856.6845119,1.38
0.017431941,0.085372401,0.598843574,1153.108202,1.36
0.009142679,0.131717307,0.64556295,1305.579941,1.36
0.012040185,0.1171661,0.547455722,842.9207044,1.36
0.013900186,0.116395923,0.579974667,1190.125026,1.38
0.025874564,0.242741958,0.945641439,1542.01734,1.36
0.020075373,0.209788414,0.727833297,1291.910708,1.38
0.027321162,0.142168792,0.606184757,1129.498609,1.36
0.028361016,0.15575666,0.580637796,991.4396027,1.38
